,nome,cpf,data_nascimento
9349,Bianca Badia,02950475195,7/4/1983
9350,Omar Christov,59577186641,7/3/1913
9351,Oduvaldo Clairton,15759297747,28/9/1976
9352,Ismael Claus,70336965233,24/2/1948
9353,Omar Dalateia,03169879952,26/10/2001
9354,Ednei Damiz,76854126578,8/8/1966
9355,Alcir Chyssus,30854973986,14/10/1971
9356,Iuri Cleber,39416125475,27/5/1953
9357,Beatriz Clairton,24404675617,30/5/1901
9358,Almir Gomes,27611522863,15/2/1984
9359,Oduvaldo Cironi,41231812735,16/11/2001
9360,Beatriz Alceu,95631295698,23/9/1911
9361,Alanis Lima ,46609352304,21/12/1932
9362,Célio Alberico,61379519964,17/6/1996
9363,Osias Cidade,57311554982,15/3/1987
9364,Amauri Frazao,75350135596,5/7/1923
9365,Cecília Alberto,27059367754,22/11/1995
9366,Alex Damazio,46483774605,27/2/1988
9367,Acacia Dalpias,44875333391,16/6/1910
9368,Anat Damann,48160123070,8/2/1973
9369,Altamir Chyssus,12108576679,12/5/2003
9370,Almir Gonçalves,11286677391,15/3/1966
9371,Carlito Christov,41272329522,16/2/1970
9372,Camila Dammann,56668131918,22/8/1920
9373,Alfredo Damasceno,00263083450,1/2/1997
9374,Brigida Dainer,36774019586,4/8/1964
9375,Onofre Leme,84972610405,21/12/1963
9376,Beatriz Claser,16629397778,22/12/2013
9377,Celia Machado,40709061789,1/12/1952
9378,Alcir Baldoc,20929217173,19/8/1977
9379,Iuri Chremerv ,50858558932,3/12/1920
9380,Alberico Lopes,99475863999,30/5/1981
9381,Osmar Dams,97330532897,21/12/2012
9382,Almir Ciqueira,46803244103,17/3/1958
9383,Aida Lima ,70066132367,9/4/1990
9384,Janete Christ,65106841005,14/9/1992
9385,Aime  Rangel,36987199390,24/5/1914
9386,Carlos Damara,53611004419,17/3/1904
9387,Alfredo Clairton,49715870907,21/3/1912
9388,Cecília Dalm,01071460979,18/4/1991
9389,Alberto Damian,89890044343,1/12/1957
9390,Adelaide Alcione,09512904992,10/6/1917
9391,Odilson Dahmer,95809727577,27/2/1908
9392,Oduvaldo Daladeia,38267802095,26/3/1936
9393,Emerson Badia,20070274756,29/6/2015
9394,Bruna de Melo,72926127255,23/10/1959
9395,Eliseu Alcione,98225761183,1/4/1935
9396,Baldoc Severino,26556460050,8/2/1930
9397,Inacio Claussen,83238723281,9/12/2008
9398,Benjamin Correa,96657369504,22/8/2003
9399,Oduvaldo Dahse,68059691979,17/8/1940
9400,Carlos Aldete,79209465223,16/3/1908
9401,Edmilson Rangel,63648237969,28/7/1998
9402,Janaina Alceu,93273053078,2/8/1947
9403,Alba Correa,56071048960,25/2/1959
9404,Anat Chaulette,23004416835,9/3/1913
9405,Ivo Fonseca,41482314601,9/4/1980
9406,Alecya Christian ,15220959515,9/3/1928
9407,Iuri Damiz,27898257503,2/8/1949
9408,Cassandra Alba,21891415170,11/3/1919
9409,Cassio Dambach,75571547234,29/7/1988
9410,Beth Alcione,30864399262,19/8/1985
9411,Odherban Damann,08325246668,19/7/1990
9412,Alana Alcione,14109601418,24/9/1923
9413,Aida Clausen,97780657304,19/5/1993
9414,Carlos Ciola,97068394674,20/2/1951
9415,Blanca Dalm,94159801146,2/3/1920
9416,Isaac Claser,52920456819,11/6/1903
9417,Celso Freitas,24658746535,21/4/1988
9418,Olivier Machado,79268764838,20/8/1922
9419,Aime  Basilio,95036521411,12/6/1912
9420,Jacilei Dahmer,75031879165,2/2/1934
9421,Brigida Chaulette,87283657277,26/5/1970
9422,Charles Aldete,36643161160,7/4/1966
9423,Berta Clarimoundo,80738577829,18/10/1921
9424,Edson Alecya,59832854412,22/9/2007
9425,Alessandra Damara,15425906502,30/12/1946
9426,Amancio de Campos,77879493348,14/2/1914
9427,Chris Dammann,20665755572,24/12/2014
9428,Alberico Bartira,10897701349,29/10/2006
9429,Americo Damscher,91764808694,3/4/1949
9430,Alexsander Damchen,01924442082,22/6/1957
9431,Aidee  Daladeia,50112977327,26/4/1922
9432,Orides de Campos,32263394215,23/8/1938
9433,Osias Damaceno,24898909917,15/3/1988
9434,Onofre Cleber,78642976787,17/6/1902
9435,Alfeu Damazio,49407610341,18/6/2014
9436,Cecile Damscher,10727727661,27/10/2007
9437,Oduvaldo Damiz,86292330620,19/10/1933
9438,Ivich Damann,86285692022,13/9/1932
9439,Jaqueline Gomes,74235581776,14/3/1984
9440,Beth Christ,76512004306,15/11/1945
9441,Alanis Dainer,66147354870,12/2/1916
9442,Janey Chiarello,48608098154,15/1/1936
9443,Cassio Damchen,57967971426,31/1/1910
9444,Odilson Batista,04829142284,1/10/1992
9445,Aira  Damaceno,23610736233,10/5/2006
9446,Cecile Dalbias,44224593760,23/1/1966
9447,Celeste Rangel,84625705496,17/2/1976
9448,Badia Dahmer,41702526346,11/10/1987
9449,Eduardo Christensen,82171952850,28/1/1928
9450,Alfeu Dams,07839151178,20/3/1956
9451,Carmela Alessandra,72407779063,31/12/1902
9452,Janaina Christoph,06705120172,11/6/1982
9453,Edmilson Christina,04833374727,21/9/1933
9454,Amancio Ciqueira,33924279163,22/5/1957
9455,Aira  Alberico,13449661989,29/3/1978
9456,Irineu Rangel,54155625864,19/10/1944
9457,Blanca Claus,84768382384,15/7/1954
9458,Celene Lopes,96763582177,20/3/1930
9459,Alcina Freitas,60540637954,1/12/1912
9460,Baldoc Ribeiro,20648829483,5/7/1924
9461,Belinda Dalober,32636528970,2/7/1941
9462,Alcir Correa,05964561710,5/7/1919
9463,Barbara Damasceno,60013178715,18/4/1930
9464,Ed Christ,79092932554,2/9/1979
9465,Cecil Alba,46522505423,28/10/1983
9466,Carmelo Alceu,31609899626,1/10/1956
9467,Celso Dams,78470018817,2/2/1976
9468,Jaimerina Machado,59888362450,4/8/1983
9469,Abda Cipriano,81397881616,24/4/1964
9470,Carlos Freitas,26688789907,23/12/1996
9471,Benicio Damm,17691289467,22/5/1988
9472,Bartira Alba,67762108277,25/9/2011
9473,Oscar Rangel,99401633769,27/11/1910
9474,Amilcar Damm,28049902501,31/1/1980
9475,Brenda Dalbias,08059764174,21/9/1919
9476,Eliseu Christoph,02949627229,27/3/1981
9477,Celia Damchen,12457898217,24/9/1986
9478,Adalgisa Christmann,01875736465,17/11/1921
9479,Alcione Dalfert,52718285995,25/1/1940
9480,Amilcar Alberto,08121227469,7/4/1984
9481,Beatriz Christmann,35130654802,18/4/1925
9482,Cassiane Chica,29485199325,25/11/1913
9483,Amilcar Clar,56208633236,28/8/2003
9484,Andrew Frazao,36111829763,24/6/2009
9485,Iuri Campos,17500860702,13/7/1932
9486,Bruna Daiber,60270727182,1/4/1981
9487,Adeilce  Dalober,47576401873,26/7/1916
9488,Beverly Alba,53496695258,7/4/1981
9489,Bianca Dalm,13370417313,4/5/1976
9490,Célio Alba,47586125253,3/9/2013
9491,Alessandro Dalateia,25850088825,28/4/1905
9492,Aida Dalober,93870103404,10/2/1908
9493,Carmem Damm,99889988109,16/1/1958
9494,Edilson Cironi,21456942528,1/10/2015
9495,Olavo Dalbias,08780784983,20/10/1988
9496,Odherban Clar,22436897818,16/12/1984
9497,Cassio Correa,12102494820,4/9/1905
9498,Acacia Gouvea,05706476174,16/1/1916
9499,Alessandro Christoph,18616092769,6/7/2009
9500,Olivier Alberico,86891919679,2/12/1941
9501,Carlos Christina,89516038664,7/5/1990
9502,Osmar Damazio,34058639898,12/1/1956
9503,Alana Cipriano,86759801298,27/12/1989
9504,Benjamin Chestian,94687869479,2/9/1916
9505,Aisla de Melo,82293384026,1/12/1945
9506,Jaqueline Damscher,38419750230,5/5/1939
9507,Olegario Dalateia,75118858257,1/10/1966
9508,Anat Dahmer,47567949389,10/4/1955
9509,Alexsander Dalateia,71712182610,27/5/1901
9510,Aime  Chica,81428436146,27/12/1956
9511,Anat Lopes,52219761412,25/12/2009
9512,Andre Cleber,88594719661,2/6/1998
9513,Odécio Dalbias,03822731697,15/1/1904
9514,Orlando Clairton,11284971589,20/11/1941
9515,Eduardo Ciola,86359320261,31/1/1981
9516,Jandineia Chyssus,07430620848,3/7/1987
9517,Brigite Cleber,99162200599,11/4/1981
9518,Odécio de Melo,83143444493,31/5/1996
9519,Brigite Lima ,62814038236,8/2/2002
9520,Bartira Ciqueira,77156666402,28/10/1942
9521,Arnaldinho Chenicin,66737754537,12/11/1950
9522,Ivan Damm,00318175105,4/5/1953
9523,Odir Cimbern,24816896827,2/9/1980
9524,Alcione Chaves,94033743746,30/8/2016
9525,Inacio Alba,97979202623,31/1/1968
9526,Carlos Fonseca,44468364811,14/4/1980
9527,Camila Rangel,02154012090,5/11/1972
9528,Carolina Ciola,63447036933,1/4/1931
9529,Badia Alessandra,61681860283,10/11/1986
9530,Caue Dambacher,61017614510,3/6/1922
9531,Adelaide Aldete,07306782353,21/1/1920
9532,Adelia  Ciqueira,22826205654,1/10/1958
9533,Carlota Dahse,57228736202,2/6/2008
9534,Aidee  Chestian,19856946885,15/5/1975
9535,Abda Dahse,17258081997,8/2/1969
9536,Abda Fonseca,82827607644,4/6/1980
9537,Alexsander Ciqueira,53481899654,11/5/1999
9538,Odilson Daladeia,89855085885,2/2/1939
9539,Ivan Christian ,37972568285,8/8/1993
9540,Amadeu Gouvea,00059923095,26/7/1954
9541,Jacilei Alcione,79937840566,2/2/1980
9542,Israel Dalm,58862027218,17/8/1997
9543,Elias Cipriano,64356915582,26/10/1955
9544,Alberto Dambacher,07898242748,21/8/1901
9545,Edmilson Alessandra,34024807496,7/8/1928
9546,Carmem Basilio,63526631086,2/1/2012
9547,Orlando Ferreira,99183547752,23/2/1936
9548,Aime  Ferreira,97102512533,20/6/1954
9549,Casimiro Aldete,67632003815,7/5/1988
9550,Omar Leme,68809909897,17/8/1937
9551,Amir Lima ,04329198098,6/2/1962
9552,Onofre Christian ,50499509050,16/2/1932
9553,Alcir Ciola,59219885143,6/10/1933
9554,Amauri Chaves,80415385349,21/8/1978
9555,Odherban Dambacher,21474144318,26/11/1903
9556,Isaias Leme,86870380112,12/3/1901
9557,Evelyne Badia,92637006590,30/9/2010
9558,Catarina Chenicin,07303180116,16/4/1939
9559,Iuri Damasceno,92261784343,24/1/2014
9560,Evelyne Dainer,20797954613,19/2/1984
9561,Beatriz Cironi,29021971960,11/1/1965
9562,Ayram Damchen,86381384222,19/7/1941
9563,Berta Christensen,97463537918,11/7/1952
9564,Cecile Ferreira,61640684342,11/3/1981
9565,Brigite Alba,55424399698,10/9/1978
9566,Alanis Basilio,22794290940,11/4/2009
9567,Alfeu Christian ,03761864807,8/3/1956
9568,Celso de Campos,40946558419,26/2/1936
9569,Arnaldinho Damaceno,77533178670,25/7/1954
9570,Ivo Dambach,48010295740,12/6/1993
9571,Elias Batista,62182226860,29/4/2005
9572,Alex Christmann,82399543073,21/4/1968
9573,Israel de Melo,07965107878,2/6/1995
9574,Almir Cironi,61356628914,9/8/1984
9575,Amin Christmann,34280001680,16/12/1939
9576,Eloy Dahmer,13536782896,15/3/1902
9577,Ivo de Melo,80415999099,29/12/1995
9578,Orides Alberico,00378706642,25/7/1964
9579,Irineu Ferreira,98369298824,2/2/2000
9580,Ivan Chenicin,16525989836,13/10/1958
9581,Eliseu Cidade,76752834387,27/3/2013
9582,Albertina Basilio,81877435525,24/4/1932
9583,Ayrton  Lima ,53110077662,4/9/1934
9584,Carole Fonseca,31813615513,12/1/1946
9585,Janete Gomes,69946204869,7/4/1961
9586,Janete Gomes,40964194317,6/10/1953
9587,Celeste Alba,30983646316,31/12/1997
9588,Alaide Dalpias,32084439710,27/8/2006
9589,Catarina Chenicin,28705879504,15/3/1975
9590,Cassio Dainer,29682785799,22/12/1928
9591,Anat Dalateia,61088356094,8/5/2007
9592,Adriana  Dahse,50448756423,16/6/1931
9593,Alaide Clausen,01303844951,25/5/1940
9594,Aidee  Damer,98434030440,6/2/1931
9595,Amir Lima ,87349816726,17/8/2015
9596,Basilio Damara,73516117271,28/1/1961
9597,Janete Christian ,41432290734,9/12/1993
9598,Altamir Dams,99170759896,13/3/1991
9599,Aira  Alba,29953711924,18/3/1908
9600,Andre Chaulette,77458486740,13/1/1969
9601,Aldo Daiger,47849112239,2/10/1995
9602,Ednei Dambacher,13701055903,26/6/1943
9603,Amir Chestian,88197945999,31/7/1925
9604,Celia Machado,58344748363,6/7/1923
9605,Brisa Damasceno,38694352424,24/3/2006
9606,Cecile Machado,34513142080,1/9/1913
9607,Cassandra Correa,82291093877,20/8/1925
9608,Osias Clausen,44505290819,22/4/1935
9609,Edson Aldete,05436863120,14/2/1910
9610,Chris Damert,76421657531,1/5/1948
9611,Iuri Ciola,50725012917,31/3/1924
9612,Aisla Clausen,82623701442,5/8/1931
9613,Abda Dalpias,02145476043,10/1/1984
9614,Ed Ferreira,40413250621,15/8/2013
9615,Alfredo Clausen,48205886912,18/5/1903
9616,Camila Claus,76999489783,31/12/1906
9617,Anat Christian ,39761766134,13/5/1992
9618,Elias Damer,49341640254,29/3/2001
9619,Alberto Christian ,53274067963,5/7/1988
9620,Cassiane Campos,06760662499,5/7/1980
9621,Alaide Claussen,52181130075,22/10/1948
9622,Aldo Ribeiro,29435794200,25/2/1946
9623,Catarina Ferreira,46515097313,28/11/1931
9624,Alessio Chaulette,45510990950,24/1/1930
9625,Carlota Correa,34705725084,10/9/2007
9626,Eliseu Machado,19963834383,29/7/1980
9627,Eivaldo Christian ,17320470849,11/6/2015
9628,Alencar Damara,65230760109,19/7/1926
9629,Ednei Damchen,53579416624,25/2/1964
9630,Janete Dambach,76086550765,7/7/2004
9631,Odir Clarimoundo,46767415254,25/6/1913
9632,Amon Damasceno,10867991445,14/7/2008
9633,Carla Rangel,81799256973,14/5/1949
9634,Amin Damiz,98182501480,17/6/1999
9635,Alessio Lopes,89649457176,23/7/1930
9636,Altamir Daiber,92399584314,16/2/1958
9637,Edson Daiger,72358920265,14/12/1943
9638,Omar Christof,23584929638,5/2/2007
9639,Bernadete Damscher,50584488326,25/7/1956
9640,Aime  Gomes,22071224387,1/1/2016
9641,Belinda Christina,72399182316,20/3/1946
9642,Odilson Christian ,31235308875,15/10/1938
9643,Celso Rangel,93886472377,20/5/1945
9644,Badia Batista,49501552117,9/2/1998
9645,Iuri Claus,52100469337,13/3/1968
9646,Aimee Alcione,34225070545,10/12/2015
9647,Bartira Correa,03664172429,3/1/1913
9648,Alfeu Leme,39202597897,24/6/1974
9649,Almir de Melo,24908524264,25/1/1909
9650,Catarina Chyssus,39020350376,25/2/2013
9651,Altamir Correa,87626181020,17/4/2002
9652,Aime  Cidade,42029122390,10/4/1979
9653,Olavo Ciola,94485312464,22/1/1922
9654,Aime  Alberico,15242609001,9/9/1972
9655,Carolina Clarimoundo,06512871232,6/6/1922
9656,Baldoc Leme,68842037193,7/4/1953
9657,Alcina Alessandra,62800336954,1/1/1991
9658,Carlos Basilio,43307127225,3/3/2002
9659,Ivan Daladeia,59857926110,15/6/1959
9660,Andre Severino,21457399248,19/10/1942
9661,Betina Rangel,86167921865,17/1/1924
9662,Adelia  Dainer,38990606485,17/8/1952
9663,Israel Chaulette,51777247652,17/3/2016
9664,Jacqueline de Campos,38478493035,15/7/1970
9665,Acacia Damann,09119287945,14/10/2010
9666,Beverly Rangel,19871755056,2/7/1904
9667,Aisla Dalfert,24920987616,13/8/2003
9668,Benito Dalm,53876174812,7/3/1920
9669,Olegario Christina,99201175504,7/7/1949
9670,Brigida Christensen,97058197606,4/11/1941
9671,Bianca de Melo,73238708995,24/2/1990
9672,Israel Christensen,08733727427,9/6/1983
9673,Oduvaldo Alecya,24893366911,25/11/1990
9674,Israel Chaulette,17441994830,26/11/1932
9675,Alberto Dalbias,65236677790,16/11/1953
9676,Alfeu Damaceno,56198073013,4/8/1937
9677,Benjamin Damm,35737613624,6/3/2006
9678,Alfeu Christmann,71416949261,11/4/1974
9679,Benito Dalpias,52296999406,28/7/1964
9680,Orfeu Damert,34155584932,9/1/1937
9681,Alfeu Clairton,06105185264,27/7/1903
9682,Ivo Alberico,21226955751,3/5/1953
9683,Igor Chenicin,08785498104,28/8/1939
9684,Cecil Cipriano,43173344757,5/6/1909
9685,Beth Cidade,08509505957,30/3/1973
9686,Jandineia Damert,47268036942,6/10/1909
9687,Odilon Christoph,56097895138,27/2/1973
9688,Orlando Dalfert,02326770033,17/6/1916
9689,Belinda Dambacher,92094840052,4/5/1972
9690,Cassiane Lima ,42082729384,24/11/1914
9691,Amancio Cidade,53096938125,19/10/1963
9692,Baldoc Correa,74760098608,10/1/1934
9693,Alessio Rangel,00831251025,12/1/1975
9694,Adelia  Christmann,63935164183,19/1/2010
9695,Janey Bartira,03062512794,5/3/1923
9696,Berta Daiber,23687599465,19/9/2004
9697,Amin Frazao,24017099514,29/10/2007
9698,Ayram Rangel,63123443337,15/12/1923
9699,Emerson Damann,89692544730,3/3/1949
9700,Ivo Alessandra,05592261591,7/8/2003
9701,Almir Correa,20585882133,19/9/1923
9702,Amin Cironi,20268296389,14/6/1913
9703,Orlando Gouvea,19860277160,15/11/1932
9704,Baldoc Ferreira,46708340176,10/5/1900
9705,Alfredo Dalateia,68933114091,31/5/1909
9706,Jasmim Chyssus,18442554747,10/12/1978
9707,Bernadete Ciola,85666435295,12/3/1928
9708,Oduvaldo Aldete,26906683274,5/1/1997
9709,Oduvaldo Damaceno,50317904955,6/3/1954
9710,Irineu Dambach,26879919716,3/6/1929
9711,Betânia Damasceno,86621266967,6/3/1922
9712,Emerson Ferreira,88372805005,4/3/1950
9713,Olavo Damara,12257132141,10/5/1943
9714,Aida Dalbias,17091936458,12/2/1907
9715,Adeilce  Alceu,48049981951,16/6/1938
9716,Carmela Christina,55553921828,13/3/2002
9717,Beth Cimbern,08082405828,5/5/2010
9718,Carlito Chestian,39848687016,11/1/1926
9719,Ivo Claser,21920827197,31/5/2013
9720,Amir Damasceno,49950110878,19/12/1910
9721,Janete Clausen,59678176360,15/1/2016
9722,Jaqueline Dahse,27690602205,21/6/2003
9723,Isaias Clausen,19094887384,18/5/1906
9724,Benito Fernandes,67232027021,24/3/2011
9725,Adelia  Cipriano,20395306569,25/9/2004
9726,Charles Ribeiro,66798269264,22/1/1981
9727,Abda Chestian,55160842787,20/6/2009
9728,Batista Damiz,81178988418,26/5/1997
9729,Edilson Christ,40057417636,27/12/1958
9730,Edilson Daiger,63922380514,20/4/2010
9731,Evelyne Alberico,13720402141,14/2/1984
9732,Janaina Daiber,43857831973,10/5/1976
9733,Brenda Dalpias,12506233310,23/8/2003
9734,Isaias Cipriano,21495626886,29/10/1984
9735,Jaqueline Dalateia,12392632678,11/3/1954
9736,Janey Alberto,01604929086,24/8/1938
9737,Ilton Chenicin,51447643952,13/10/1921
9738,Carolina Dalpias,09734452932,22/5/1915
9739,Cassia Clar,87979054109,25/9/1905
9740,Adalgisa Dalm,62029937648,29/4/2010
9741,Igor Gomes,40190108414,9/5/1932
9742,Beatriz Machado,49655072849,27/1/2008
9743,Ed Alecya,52185121134,27/12/1930
9744,Anat Claser,44952183634,15/11/2005
9745,Emerson Dalpias,76144015498,31/12/1977
9746,Ivan Cironi,96696025129,7/5/1971
9747,Adalgisa Cipriano,79509090780,6/8/1925
9748,Carole Dalm,71423996785,12/1/1961
9749,Andrew Clarimoundo,52260175684,3/5/1929
9750,Jasmim Dalober,77407795161,11/6/1915
9751,Carlos Damazio,27472128358,13/8/1987
9752,Bianca Chyssus,45789554296,14/1/1963
9753,Jasmim Cironi,72248380653,31/7/1971
9754,Carol Chica,35790209371,13/2/1927
9755,Amancio Damiz,09945192860,9/1/1941
9756,Ayram Christov,84539036651,5/1/1980
9757,Acacia Cipriano,49682580214,1/6/1919
9758,Carol Chica,72352786250,8/6/1946
9759,Alcione Gouvea,04134949247,31/12/1994
9760,Olavo Chiel ,98327410575,6/6/1994
9761,Cecile Chica,13927350119,20/5/1935
9762,Cassiane Dahse,51147888291,3/12/1943
9763,Cassia Damann,42884930643,14/2/1913
9764,Igor Dambach,07216122571,26/10/1936
9765,Olegario Chaulette,70719259740,14/1/1972
9766,Bernadete Damchen,08167709019,16/12/1924
9767,Basilio Claser,91623965399,22/2/2005
9768,Ilario Gomes,90607684772,2/9/1916
9769,Eivaldo Daiber,06627699459,31/7/1938
9770,Alba Damasceno,00372805445,2/2/2008
9771,Ed Dahse,80214764383,2/1/2005
9772,Aimee Damazio,92044971094,9/12/2006
9773,Alfredo Dalpias,98231606310,6/3/2015
9774,Adelaide Severino,59660436998,19/12/1945
9775,Amon Gomes,80541105782,20/7/1926
9776,Aluisio Damasceno,59167648185,2/2/1972
9777,Jaimerina Damian,42609479150,23/6/1967
9778,Aluisio Freitas,97276894865,28/1/1905
9779,Alvaro Cimbern,28578167234,30/3/2003
9780,Odilson Damazio,31402823511,5/4/2003
9781,Isaias de Campos,93535924351,30/4/2003
9782,Osmar Clairton,54199064747,2/4/1950
9783,Benicio Dalpias,14630423719,14/4/1915
9784,Cesar Chica,64898626854,12/8/2002
9785,Ivo Ciola,05394739278,23/6/1987
9786,Jaqueline Chica,35203039666,22/4/1906
9787,Amilcar Gomes,72408043450,9/1/1993
9788,Andre Alessandra,29767065361,2/6/1961
9789,Jaqueline Damian,31458778002,3/7/1940
9790,Célio Campos,38709668835,25/11/1998
9791,Adeilce  Dams,40766185475,28/10/1927
9792,Bernadete Freitas,39710577567,15/9/2006
9793,Alcir Bartira,27182258004,26/5/1907
9794,Carole Ciola,45605804273,24/4/1964
9795,Eivaldo Christ,81685947553,27/4/2008
9796,Anat Dalpias,96590582293,30/5/1947
9797,Adeilce  Dambacher,00226837644,7/1/2004
9798,Basilio Ciqueira,52114474921,5/2/2014
9799,Alberico Chenicin,18460113267,22/2/1958
9800,Alencar de Campos,89855263570,12/1/1995
9801,Orides Alberico,51498991270,9/8/1982
9802,Aime  Batista,60489778030,17/3/1903
9803,Carmelo Damm,48086175877,13/11/2000
9804,Ediraldo Ribeiro,06525425882,27/7/1951
9805,Arnaldinho Cimbern,36109557054,11/2/1967
9806,Alana Damian,89962848958,29/1/1969
9807,Carla Campos,46068814399,1/6/1999
9808,Cassio Cidade,71328789935,1/11/1988
9809,Alvaro Ciola,93307517485,11/11/1990
9810,Amauri Christian ,96531817610,8/12/2010
9811,Bartira Claus,35002999707,3/7/1904
9812,Odorico Clairton,81426662245,17/12/1935
9813,Ednei Damasceno,63806738770,24/4/1951
9814,Bernadete Chestian,74722169342,21/12/1946
9815,Chris Dalober,49065605626,26/12/1919
9816,Catarina Dainer,82327302700,29/12/2012
9817,Camila Dammann,58851663492,13/12/1907
9818,Carla Cimbern,10258651539,14/9/1969
9819,Alanis Dahmer,22415732586,25/4/1976
9820,Irineu Dambach,23218685871,29/4/1935
9821,Alfeu Dalpias,19152463325,22/3/1965
9822,Agnes Christoph,90490987248,12/5/1945
9823,Carol Dalpias,83342310874,29/1/1992
9824,Berenice Claussen,31575644831,28/11/1933
9825,Igor Dahse,94143600307,24/8/2015
9826,Alana Chiel ,20713626929,25/10/1901
9827,Inacio Dambach,84312954145,8/10/1958
9828,Aldete Campos,88555791447,13/5/1923
9829,Agnes Ribeiro,10410925960,2/8/1905
9830,Andre Cironi,23975894350,24/1/1914
9831,Baldoc Cimbern,10596637571,2/6/1994
9832,Cassandra Claus,18012066012,8/9/1906
9833,Edvaldo Christoph,30118970539,15/2/2009
9834,Cassiane Claus,04490626663,15/10/1931
9835,Cassio Dahse,50389815934,12/10/2011
9836,Ayrton  Daladeia,46519005153,10/6/1917
9837,Alfeu Christov,33270133064,13/10/1941
9838,Badia Fernandes,75452187172,6/6/1949
9839,Adalgisa Dambach,81171417134,11/3/1995
9840,Adriana  Claussen,34868809117,19/6/1965
9841,Olavo Daladeia,70201947586,18/5/1971
9842,Agnes Dalateia,69550641902,28/1/1978
9843,Célio Clausen,52168779562,3/9/1972
